x,y,p,u,v
0.35,2.05,1565.27,1.0033,-0.0264066
0.45,2.05,1565.38,1.00507,-0.0332574
0.55,2.05,1563.73,1.00715,-0.0402917
0.65,2.05,1561.01,1.00951,-0.0475565
0.75,2.05,1557.98,1.0121,-0.055103
0.85,2.05,1554.95,1.01487,-0.0629867
0.95,2.05,1551.94,1.01777,-0.071269
1.05,2.05,1548.87,1.02077,-0.0800185
1.15,2.05,1545.67,1.02383,-0.0893117
1.25,2.05,1542.33,1.0269,-0.0992361
1.35,2.05,1538.84,1.02996,-0.109891
1.45,2.05,1535.2,1.03299,-0.121392
1.55,2.05,1531.4,1.03598,-0.133873
1.65,2.05,1527.41,1.03893,-0.14749
1.75,2.05,1523.15,1.04185,-0.162426
1.85,2.05,1518.51,1.04479,-0.178898
1.95,2.05,1513.33,1.04781,-0.197164
2.05,2.05,1507.35,1.05101,-0.217526
2.15,2.05,1500.23,1.05457,-0.240343
2.25,2.05,1491.48,1.05872,-0.266044
2.35,2.05,1480.42,1.06382,-0.295137
2.45,2.05,1466.08,1.07038,-0.328218
2.55,2.05,1447.09,1.07916,-0.365982
2.65,2.05,1421.49,1.09123,-0.409213
2.75,2.05,1386.5,1.10818,-0.458754
2.85,2.05,1338.14,1.13232,-0.515413
2.95,2.05,1270.78,1.16701,-0.579717
3.05,2.05,1176.71,1.21705,-0.651372
3.15,2.05,1046.24,1.28885,-0.728084
3.25,2.05,869.901,1.38979,-0.803309
3.35,2.05,646.041,1.52162,-0.854878
3.45,2.05,398.51,1.62999,-0.764912
3.55,2.05,212.397,1.66883,-0.637252
3.65,2.05,97.8216,1.65725,-0.513351
3.75,2.05,40.7236,1.61693,-0.405209
3.85,2.05,22.9497,1.56248,-0.316275
3.95,2.05,27.1317,1.50277,-0.244608
4.05,2.05,42.1677,1.44183,-0.186328
4.15,2.05,60.0614,1.38294,-0.139306
4.25,2.05,79.7175,1.32932,-0.101746
4.35,2.05,99.4394,1.28232,-0.0719705
4.45,2.05,117.445,1.24289,-0.0488023
4.55,2.05,131.612,1.21196,-0.0309523
4.65,2.05,140.267,1.1897,-0.0158344
4.75,2.05,144.144,1.17519,-0.00191341
4.85,2.05,144.65,1.16729,0.0113705
4.95,2.05,143.193,1.16517,0.0241753
5.05,2.05,141.018,1.16834,0.0366278
5.15,2.05,139.167,1.17657,0.0489795
5.25,2.05,138.511,1.18974,0.0616369
5.35,2.05,139.745,1.20773,0.0751285
5.45,2.05,143.403,1.23031,0.0900468
5.55,2.05,149.86,1.25704,0.106954
5.65,2.05,159.309,1.28722,0.126282
5.75,2.05,171.833,1.31994,0.14825
5.85,2.05,187.53,1.35419,0.172872
5.95,2.05,206.172,1.38881,0.200119
6.05,2.05,227.151,1.42139,0.229152
6.15,2.05,249.781,1.44982,0.257971
6.25,2.05,273.371,1.47362,0.285431
6.35,2.05,297.333,1.49287,0.310792
6.45,2.05,321.1,1.50792,0.33353
6.55,2.05,344.17,1.51933,0.353353
6.65,2.05,366.135,1.5278,0.37022
6.75,2.05,386.702,1.53403,0.384284
6.85,2.05,405.676,1.53866,0.395853
6.95,2.05,422.946,1.54229,0.405335
7.05,2.05,438.474,1.54538,0.413189
7.15,2.05,452.291,1.5483,0.419893
7.25,2.05,464.477,1.55131,0.425914
7.35,2.05,475.138,1.5546,0.431699
7.45,2.05,484.383,1.55827,0.437659
7.55,2.05,492.317,1.56237,0.444173
7.65,2.05,499.015,1.5669,0.451585
7.75,2.05,504.506,1.57182,0.460206
7.85,2.05,508.749,1.57708,0.470321
7.95,2.05,511.615,1.58264,0.482193
8.05,2.05,512.856,1.58848,0.496068
8.15,2.05,512.073,1.5946,0.512179
8.25,2.05,508.676,1.60113,0.530759
8.35,2.05,501.836,1.60828,0.552037
8.45,2.05,490.425,1.61643,0.576239
8.55,2.05,472.939,1.62619,0.603572
8.65,2.05,447.427,1.63843,0.634183
8.75,2.05,411.424,1.65435,0.66808
8.85,2.05,361.94,1.67551,0.704984
8.95,2.05,295.593,1.70382,0.74409
9.05,2.05,209.052,1.74138,0.783712
9.15,2.05,100.03,1.79004,0.820831
9.25,2.05,-30.983,1.85055,0.850734
9.35,2.05,-178.495,1.92107,0.866733
9.45,2.05,-330.487,1.99028,0.851519
9.55,2.05,-466.692,2.04311,0.809029
9.65,2.05,-575.712,2.07297,0.75005
9.75,2.05,-655.304,2.08028,0.683994
9.85,2.05,-708.639,2.06876,0.617596
9.95,2.05,-741.29,2.04316,0.55489
10.05,2.05,-759.133,2.00795,0.497471
10.15,2.05,-766.908,1.96644,0.445465
10.25,2.05,-767.972,1.92091,0.39889
10.35,2.05,-764.964,1.87311,0.357805
10.45,2.05,-760.297,1.8245,0.321968
10.55,2.05,-756.135,1.77625,0.290898
10.65,2.05,-754.303,1.72909,0.26381
10.75,2.05,-755.263,1.68335,0.239961
10.85,2.05,-758.378,1.63909,0.219021
10.95,2.05,-762.598,1.5964,0.200827
11.05,2.05,-766.998,1.55582,0.18547
11.15,2.05,-770.794,1.5188,0.172757
11.25,2.05,-773.241,1.48724,0.162373
11.35,2.05,-773.739,1.46307,0.153546
11.45,2.05,-771.943,1.44808,0.145043
11.55,2.05,-767.723,1.44368,0.135325
11.65,2.05,-761.08,1.45061,0.122666
11.75,2.05,-752.076,1.46851,0.105377
11.85,2.05,-740.835,1.49564,0.0821719
11.95,2.05,-727.524,1.52888,0.0526231
12.05,2.05,-712.44,1.56424,0.0175837
12.15,2.05,-696.012,1.5977,-0.0209582
12.25,2.05,-678.756,1.62604,-0.0603801
12.35,2.05,-661.184,1.64721,-0.0980413
12.45,2.05,-643.759,1.66042,-0.131758
12.55,2.05,-626.917,1.66585,-0.16002
12.65,2.05,-611.015,1.66435,-0.182049
12.75,2.05,-596.353,1.65704,-0.197676
12.85,2.05,-583.159,1.64513,-0.207147
12.95,2.05,-571.58,1.62978,-0.211034
13.05,2.05,-561.683,1.61192,-0.210086
13.15,2.05,-553.488,1.59223,-0.205036
13.25,2.05,-546.939,1.57119,-0.196557
13.35,2.05,-541.977,1.54912,-0.18526
13.45,2.05,-538.536,1.52622,-0.171683
13.55,2.05,-536.505,1.50257,-0.156295
13.65,2.05,-535.774,1.47813,-0.139468
13.75,2.05,-536.22,1.45285,-0.121492
13.85,2.05,-537.731,1.42662,-0.102592
13.95,2.05,-540.218,1.39934,-0.0829303
14.05,2.05,-543.621,1.37092,-0.0626205
14.15,2.05,-547.916,1.34132,-0.0417365
14.25,2.05,-553.125,1.31051,-0.0203139
14.35,2.05,-559.334,1.27855,0.00165699
14.45,2.05,-566.716,1.24556,0.0242088
14.55,2.05,-575.428,1.21179,0.0473477
14.65,2.05,-585.893,1.17748,0.0711731
14.75,2.05,-598.711,1.14272,0.0960452
14.85,2.05,-614.638,1.10773,0.122505
14.95,2.05,-634.531,1.0731,0.151008
15.05,2.05,-659.396,1.04007,0.181666
15.15,2.05,-690.372,1.01036,0.213967
15.25,2.05,-728.811,0.985885,0.24656
15.35,2.05,-776.268,0.967993,0.277499
15.45,2.05,-834.657,0.957152,0.304546
15.55,2.05,-906.415,0.952686,0.325285
15.65,2.05,-994.955,0.952257,0.337529
15.75,2.05,-1105.18,0.950906,0.339918
15.85,2.05,-1245.42,0.93864,0.332486
15.95,2.05,-51.6718,0.928932,0.0553586
0.05,2.15,1575.39,1.0002,-0.00694355
0.15,2.15,1576.59,1.00079,-0.0138967
0.25,2.15,1571.97,1.00176,-0.0208904
0.35,2.15,1572.18,1.00308,-0.0279545
0.45,2.15,1572.41,1.00472,-0.0351222
0.55,2.15,1570.92,1.00664,-0.042431
0.65,2.15,1568.39,1.00878,-0.049924
0.75,2.15,1565.62,1.01111,-0.0576499
0.85,2.15,1562.9,1.01356,-0.0656639
0.95,2.15,1560.27,1.01609,-0.074028
1.05,2.15,1557.65,1.01864,-0.0828127
1.15,2.15,1554.99,1.02117,-0.0920982
1.25,2.15,1552.28,1.02362,-0.101976
1.35,2.15,1549.54,1.02596,-0.112551
1.45,2.15,1546.79,1.02814,-0.123946
1.55,2.15,1544.02,1.03013,-0.136302
1.65,2.15,1541.23,1.03191,-0.149786
1.75,2.15,1538.39,1.03345,-0.164599
1.85,2.15,1535.41,1.03476,-0.180976
1.95,2.15,1532.18,1.03586,-0.199205
2.05,2.15,1528.49,1.0368,-0.219627
2.15,2.15,1524.06,1.03765,-0.24266
2.25,2.15,1518.47,1.03859,-0.268816
2.35,2.15,1511.1,1.03985,-0.298727
2.45,2.15,1501.02,1.04183,-0.333169
2.55,2.15,1486.89,1.04512,-0.373103
2.65,2.15,1466.71,1.05068,-0.419716
2.75,2.15,1437.43,1.05995,-0.474473
2.85,2.15,1394.39,1.07526,-0.539144
2.95,2.15,1330.32,1.10033,-0.615761
3.05,2.15,1233.69,1.14128,-0.706308
3.15,2.15,1086.7,1.20795,-0.811619
3.25,2.15,864.592,1.31525,-0.928016
3.35,2.15,548.061,1.47403,-1.02078
3.45,2.15,192.983,1.56866,-0.802021
3.55,2.15,-0.0489148,1.53341,-0.60373
3.65,2.15,-85.9846,1.44654,-0.448419
3.75,2.15,-106.326,1.34315,-0.326434
3.85,2.15,-86.9644,1.23376,-0.231221
3.95,2.15,-53.0634,1.12431,-0.1605
4.05,2.15,-18.4496,1.02402,-0.109198
4.15,2.15,14.8446,0.938816,-0.07235
4.25,2.15,45.8567,0.869242,-0.0455078
4.35,2.15,74.3631,0.814236,-0.0262102
4.45,2.15,99.6564,0.772666,-0.0135597
4.55,2.15,119.223,0.745813,-0.00841387
4.65,2.15,129.71,0.733568,-0.00387696
4.75,2.15,133.617,0.732023,0.00218672
4.85,2.15,133.336,0.737692,0.00950043
4.95,2.15,130.697,0.748512,0.0173439
5.05,2.15,127.161,0.763561,0.0252349
5.15,2.15,123.906,0.782622,0.0330784
5.25,2.15,121.872,0.805854,0.0411321
5.35,2.15,121.811,0.833574,0.0499187
5.45,2.15,124.325,0.866075,0.0601743
5.55,2.15,129.835,0.903459,0.0727127
5.65,2.15,138.59,0.945518,0.0882804
5.75,2.15,150.609,0.991651,0.107399
5.85,2.15,165.986,1.04089,0.13023
5.95,2.15,184.648,1.09218,0.156856
6.05,2.15,206.207,1.14475,0.187262
6.15,2.15,229.868,1.19599,0.220186
6.25,2.15,254.817,1.24205,0.253359
6.35,2.15,280.265,1.28141,0.28425
6.45,2.15,305.497,1.31443,0.312007
6.55,2.15,329.891,1.34181,0.336082
6.65,2.15,352.949,1.36446,0.35637
6.75,2.15,374.338,1.38334,0.373027
6.85,2.15,393.828,1.39937,0.38644
6.95,2.15,411.288,1.41336,0.39713
7.05,2.15,426.668,1.42599,0.40568
7.15,2.15,440.011,1.43779,0.412684
7.25,2.15,451.425,1.44918,0.418719
7.35,2.15,461.044,1.46046,0.424318
7.45,2.15,469.003,1.47186,0.429968
7.55,2.15,475.432,1.48352,0.436109
7.65,2.15,480.435,1.49551,0.443129
7.75,2.15,484.06,1.50788,0.451373
7.85,2.15,486.282,1.52063,0.461142
7.95,2.15,486.984,1.53374,0.472696
8.05,2.15,485.927,1.54722,0.486253
8.15,2.15,482.729,1.56109,0.501995
8.25,2.15,476.827,1.57545,0.520064
8.35,2.15,467.452,1.59046,0.540564
8.45,2.15,453.588,1.60647,0.563549
8.55,2.15,433.943,1.62396,0.589008
8.65,2.15,406.921,1.64365,0.616825
8.75,2.15,370.639,1.66645,0.646713
8.85,2.15,322.998,1.69354,0.678105
8.95,2.15,261.884,1.7262,0.709998
9.05,2.15,185.577,1.76569,0.740762
9.15,2.15,93.4345,1.81285,0.767957
9.25,2.15,-13.1679,1.86762,0.788316
9.35,2.15,-129.926,1.92831,0.797948
9.45,2.15,-249.362,1.98935,0.790057
9.55,2.15,-360.94,2.04276,0.764246
9.65,2.15,-456.875,2.083,0.724736
9.75,2.15,-533.84,2.10807,0.676917
9.85,2.15,-592.081,2.1187,0.625569
9.95,2.15,-633.999,2.11706,0.57415
10.05,2.15,-662.866,2.10579,0.524702
10.15,2.15,-681.872,2.08728,0.478248
10.25,2.15,-693.746,2.06357,0.435358
10.35,2.15,-700.815,2.03635,0.396354
10.45,2.15,-705.137,2.0071,0.361273
10.55,2.15,-708.443,1.97704,0.329907
10.65,2.15,-711.966,1.94712,0.301875
10.75,2.15,-716.398,1.91801,0.276751
10.85,2.15,-721.717,1.89026,0.254241
10.95,2.15,-727.425,1.86443,0.234132
11.05,2.15,-732.876,1.84114,0.21603
11.15,2.15,-737.47,1.82097,0.199393
11.25,2.15,-740.686,1.80465,0.183612
11.35,2.15,-742.07,1.79314,0.167983
11.45,2.15,-741.316,1.78721,0.151533
11.55,2.15,-738.293,1.7872,0.133242
11.65,2.15,-732.996,1.79286,0.112159
11.75,2.15,-725.502,1.80325,0.0875954
11.85,2.15,-715.963,1.81676,0.0593159
11.95,2.15,-704.589,1.83129,0.0277058
12.05,2.15,-691.688,1.84463,-0.00619043
12.15,2.15,-677.639,1.85482,-0.0408378
12.25,2.15,-662.895,1.86048,-0.0745012
12.35,2.15,-647.93,1.86094,-0.105544
12.45,2.15,-633.147,1.85612,-0.132649
12.55,2.15,-618.903,1.84648,-0.154918
12.65,2.15,-605.488,1.83273,-0.171897
12.75,2.15,-593.156,1.81573,-0.183516
12.85,2.15,-582.09,1.79631,-0.189986
12.95,2.15,-572.424,1.77522,-0.191744
13.05,2.15,-564.225,1.75302,-0.189317
13.15,2.15,-557.532,1.73015,-0.183248
13.25,2.15,-552.34,1.7069,-0.174058
13.35,2.15,-548.605,1.68344,-0.162235
13.45,2.15,-546.264,1.65985,-0.148215
13.55,2.15,-545.23,1.63612,-0.13237
13.65,2.15,-545.411,1.61218,-0.115017
13.75,2.15,-546.719,1.58793,-0.0964165
13.85,2.15,-549.076,1.56328,-0.0767835
13.95,2.15,-552.434,1.53811,-0.0562917
14.05,2.15,-556.78,1.51235,-0.0350819
14.15,2.15,-562.142,1.48595,-0.0132689
14.25,2.15,-568.606,1.45892,0.00905581
14.35,2.15,-576.314,1.43134,0.0318235
14.45,2.15,-585.455,1.40342,0.0549543
14.55,2.15,-596.407,1.37535,0.0784363
14.65,2.15,-609.809,1.3473,0.102456
14.75,2.15,-626.439,1.31951,0.12731
14.85,2.15,-647.213,1.29257,0.153176
14.95,2.15,-673.206,1.26755,0.179975
15.05,2.15,-705.696,1.24597,0.207314
15.15,2.15,-746.185,1.22964,0.234353
15.25,2.15,-796.509,1.22031,0.259982
15.35,2.15,-858.958,1.21937,0.282911
15.45,2.15,-936.472,1.22759,0.301756
15.55,2.15,-1033.04,1.24477,0.315367
15.65,2.15,-1154.46,1.2692,0.323442
15.75,2.15,-1309.46,1.2969,0.327658
15.85,2.15,-1512.23,1.31981,0.334102
15.95,2.15,-142.88,1.32965,0.0536145
0.05,2.25,1582.54,1.00019,-0.00733374
0.15,2.25,1583.75,1.00076,-0.0146667
0.25,2.25,1579.16,1.00169,-0.0220183
0.35,2.25,1579.42,1.00294,-0.0294081
0.45,2.25,1579.73,1.00449,-0.0368605
0.55,2.25,1578.36,1.00629,-0.0444064
0.65,2.25,1575.99,1.00828,-0.0520838
0.75,2.25,1573.41,1.0104,-0.0599388
0.85,2.25,1570.96,1.01259,-0.0680249
0.95,2.25,1568.65,1.0148,-0.0764041
1.05,2.25,1566.43,1.01695,-0.0851477
1.15,2.25,1564.27,1.019,-0.0943378
1.25,2.25,1562.17,1.02088,-0.104068
1.35,2.25,1560.15,1.02253,-0.114445
1.45,2.25,1558.25,1.02389,-0.125595
1.55,2.25,1556.5,1.02491,-0.137664
1.65,2.25,1554.93,1.02553,-0.150823
1.75,2.25,1553.53,1.0257,-0.165279
1.85,2.25,1552.26,1.02537,-0.181281
1.95,2.25,1551.05,1.0245,-0.199133
2.05,2.25,1549.8,1.02307,-0.219203
2.15,2.25,1548.29,1.02108,-0.241947
2.25,2.25,1546.19,1.01855,-0.267939
2.35,2.25,1543,1.01559,-0.297904
2.45,2.25,1537.95,1.01238,-0.332762
2.55,2.25,1529.85,1.00927,-0.373698
2.65,2.25,1516.85,1.00685,-0.422257
2.75,2.25,1496,1.00613,-0.48049
2.85,2.25,1462.52,1.00887,-0.551176
2.95,2.25,1408.28,1.01822,-0.638154
3.05,2.25,1318.66,1.04015,-0.74679
3.15,2.25,1165.64,1.08667,-0.884326
3.25,2.25,893.374,1.18254,-1.05848
3.35,2.25,407.105,1.36401,-1.23056
3.45,2.25,-167.013,1.39098,-0.713839
3.55,2.25,-243.18,1.19753,-0.463214
3.65,2.25,-245.896,1.0016,-0.306135
3.75,2.25,-216.42,0.816554,-0.180283
3.85,2.25,-160.727,0.642786,-0.0942223
3.95,2.25,-99.924,0.500453,-0.0457163
4.05,2.25,-47.5977,0.399157,-0.0223968
4.15,2.25,-4.6936,0.335328,-0.010126
4.25,2.25,31.9761,0.299068,-0.00190212
4.35,2.25,64.6773,0.280159,0.00409534
4.45,2.25,94.2658,0.271223,0.00663664
4.55,2.25,118.057,0.278995,-0.00953383
4.65,2.25,127.975,0.303679,-0.0151992
4.75,2.25,130.651,0.331891,-0.0131624
4.85,2.25,129.066,0.358831,-0.00776245
4.95,2.25,125.188,0.384082,-0.00146722
5.05,2.25,120.448,0.40855,0.00452536
5.15,2.25,116.027,0.433451,0.00982276
5.25,2.25,112.873,0.460012,0.014592
5.35,2.25,111.757,0.489428,0.01932
5.45,2.25,113.305,0.522821,0.0248757
5.55,2.25,117.996,0.561134,0.0323109
5.65,2.25,126.125,0.605018,0.0427384
5.75,2.25,137.776,0.654665,0.0571572
5.85,2.25,152.853,0.709666,0.0762299
5.95,2.25,171.26,0.769029,0.100201
6.05,2.25,192.723,0.831524,0.128853
6.15,2.25,216.705,0.896446,0.162424
6.25,2.25,242.426,0.962124,0.199386
6.35,2.25,268.868,1.02364,0.237335
6.45,2.25,295.12,1.07708,0.272467
6.55,2.25,320.49,1.12251,0.302815
6.65,2.25,344.414,1.16119,0.328305
6.75,2.25,366.446,1.19436,0.349035
6.85,2.25,386.276,1.22325,0.36551
6.95,2.25,403.778,1.24893,0.378395
7.05,2.25,418.856,1.27228,0.388436
7.15,2.25,431.571,1.29403,0.396375
7.25,2.25,442.075,1.31475,0.402913
7.35,2.25,450.53,1.3349,0.408692
7.45,2.25,457.084,1.3548,0.414285
7.55,2.25,461.907,1.37474,0.4202
7.65,2.25,465.143,1.3949,0.426887
7.75,2.25,466.872,1.4154,0.434738
7.85,2.25,467.101,1.43635,0.444086
7.95,2.25,465.747,1.45778,0.455207
8.05,2.25,462.606,1.47972,0.468318
8.15,2.25,457.338,1.50221,0.483569
8.25,2.25,449.442,1.5253,0.501045
8.35,2.25,438.237,1.54911,0.52075
8.45,2.25,422.848,1.57386,0.542609
8.55,2.25,402.2,1.59988,0.566442
8.65,2.25,375.029,1.62764,0.591943
8.75,2.25,339.929,1.6578,0.618633
8.85,2.25,295.458,1.69109,0.645799
8.95,2.25,240.33,1.72833,0.672404
9.05,2.25,173.724,1.77019,0.697011
9.15,2.25,95.7156,1.81699,0.717743
9.25,2.25,7.76183,1.86838,0.732369
9.35,2.25,-86.9487,1.92302,0.738566
9.45,2.25,-183.576,1.97793,0.733499
9.55,2.25,-276.091,2.02886,0.716454
9.65,2.25,-359.407,2.0721,0.689048
9.75,2.25,-430.561,2.10551,0.65412
9.85,2.25,-488.713,2.12856,0.614689
9.95,2.25,-534.602,2.14192,0.573316
10.05,2.25,-569.864,2.14687,0.531856
10.15,2.25,-596.456,2.14494,0.491533
10.25,2.25,-616.31,2.13758,0.453142
10.35,2.25,-631.218,2.1262,0.417176
10.45,2.25,-642.784,2.11203,0.383863
10.55,2.25,-652.356,2.0962,0.353211
10.65,2.25,-660.915,2.07962,0.325075
10.75,2.25,-668.99,2.06305,0.299225
10.85,2.25,-676.869,2.04715,0.275423
10.95,2.25,-684.439,2.03252,0.25341
11.05,2.25,-691.371,2.01973,0.232822
11.15,2.25,-697.247,2.00932,0.213195
11.25,2.25,-701.705,2.00162,0.193829
11.35,2.25,-704.439,1.99683,0.174057
11.45,2.25,-705.215,1.99503,0.153195
11.55,2.25,-703.924,1.99598,0.130638
11.65,2.25,-700.558,1.99914,0.105946
11.75,2.25,-695.196,2.00361,0.0789465
11.85,2.25,-687.989,2.00825,0.049818
11.95,2.25,-679.15,2.01179,0.0191249
12.05,2.25,-668.965,2.01307,-0.0122228
12.15,2.25,-657.774,2.01117,-0.0430913
12.25,2.25,-645.955,2.00554,-0.0722886
12.35,2.25,-633.896,1.99606,-0.0987234
12.45,2.25,-621.95,1.98292,-0.121521
12.55,2.25,-610.423,1.96661,-0.140084
12.65,2.25,-599.581,1.94773,-0.154103
12.75,2.25,-589.638,1.92694,-0.163526
12.85,2.25,-580.765,1.90489,-0.168506
12.95,2.25,-573.088,1.88211,-0.169347
13.05,2.25,-566.688,1.85903,-0.166435
13.15,2.25,-561.603,1.83595,-0.160185
13.25,2.25,-557.844,1.81309,-0.15101
13.35,2.25,-555.386,1.79057,-0.139302
13.45,2.25,-554.186,1.76843,-0.125417
13.55,2.25,-554.185,1.74667,-0.109676
13.65,2.25,-555.322,1.72526,-0.0923587
13.75,2.25,-557.543,1.70414,-0.0737099
13.85,2.25,-560.814,1.68325,-0.0539439
13.95,2.25,-565.131,1.66253,-0.0332493
14.05,2.25,-570.538,1.64197,-0.011796
14.15,2.25,-577.126,1.62156,0.0102577
14.25,2.25,-585.003,1.60136,0.0327548
14.35,2.25,-594.373,1.58153,0.0555242
14.45,2.25,-605.602,1.56229,0.0784231
14.55,2.25,-619.289,1.54385,0.10147
14.65,2.25,-636.145,1.52653,0.124793
14.75,2.25,-657.034,1.51089,0.148406
14.85,2.25,-682.995,1.49784,0.172079
14.95,2.25,-715.284,1.48856,0.195366
15.05,2.25,-755.378,1.48445,0.217612
15.15,2.25,-805.149,1.4869,0.23794
15.25,2.25,-866.92,1.49712,0.255504
15.35,2.25,-943.676,1.516,0.269454
15.45,2.25,-1039.44,1.54389,0.279103
15.55,2.25,-1159.8,1.58048,0.284251
15.65,2.25,-1312.88,1.62485,0.285752
15.75,2.25,-1510.85,1.67592,0.286586
15.85,2.25,-1772.56,1.73398,0.294199
15.95,2.25,-299.522,1.76584,0.0518162
0.05,2.35,1590.06,1.00019,-0.00771527
0.15,2.35,1591.28,1.00075,-0.0154178
0.25,2.35,1586.69,1.00167,-0.0231135
0.35,2.35,1586.98,1.00291,-0.03081
0.45,2.35,1587.32,1.00442,-0.0385216
0.55,2.35,1586.01,1.00615,-0.0462719
0.65,2.35,1583.74,1.00803,-0.0540932
0.75,2.35,1581.31,1.01001,-0.062028
0.85,2.35,1579.05,1.01201,-0.070128
0.95,2.35,1577.02,1.01395,-0.0784548
1.05,2.35,1575.16,1.01578,-0.0870795
1.15,2.35,1573.44,1.01741,-0.0960842
1.25,2.35,1571.88,1.01877,-0.105563
1.35,2.35,1570.54,1.01979,-0.115622
1.45,2.35,1569.45,1.02039,-0.126386
1.55,2.35,1568.69,1.0205,-0.137999
1.65,2.35,1568.3,1.02002,-0.150632
1.75,2.35,1568.32,1.01887,-0.164489
1.85,2.35,1568.76,1.01694,-0.179819
1.95,2.35,1569.61,1.01414,-0.196928
2.05,2.35,1570.85,1.01035,-0.216193
2.15,2.35,1572.37,1.00548,-0.238084
2.25,2.35,1573.96,0.9994,-0.2632
2.35,2.35,1575.31,0.992031,-0.292313
2.45,2.35,1575.85,0.983304,-0.32642
2.55,2.35,1574.68,0.973204,-0.366832
2.65,2.35,1570.34,0.961808,-0.415308
2.75,2.35,1560.42,0.94935,-0.474264
2.85,2.35,1540.88,0.936355,-0.547146
2.95,2.35,1504.57,0.923951,-0.639128
3.05,2.35,1437.7,0.914775,-0.758574
3.15,2.35,1309.69,0.916135,-0.92042
3.25,2.35,1036.24,0.952661,-1.15478
3.35,2.35,321.835,1.10655,-1.46962
3.45,2.35,-923.312,0.9167,-0.311895
3.55,2.35,-458.523,0.424898,-0.179907
3.65,2.35,-314.651,0.138186,-0.106804
3.75,2.35,-264.477,-0.0125021,-0.0438834
3.85,2.35,-191.523,-0.062872,-0.00648621
3.95,2.35,-117.559,-0.0616761,0.00768221
4.05,2.35,-57.199,-0.0450862,0.00890774
4.15,2.35,-9.99335,-0.0294343,0.00674412
4.25,2.35,28.7229,-0.01732,0.00537023
4.35,2.35,62.2856,-0.00677009,0.00517965
4.45,2.35,91.5402,0.0030628,0.00465324
4.55,2.35,119.407,0.0299771,-0.042241
4.65,2.35,128.216,0.0701414,-0.0473445
4.75,2.35,129.232,0.101863,-0.0409557
4.85,2.35,126.409,0.126844,-0.0318951
4.95,2.35,121.739,0.14755,-0.0232955
5.05,2.35,116.412,0.165838,-0.0164075
5.15,2.35,111.493,0.183298,-0.011609
5.25,2.35,107.873,0.201425,-0.00866845
5.35,2.35,106.313,0.221571,-0.00698617
5.45,2.35,107.441,0.245047,-0.00569146
5.55,2.35,111.766,0.273235,-0.00362663
5.65,2.35,119.614,0.307477,0.000545837
5.75,2.35,131.117,0.348902,0.00827332
5.85,2.35,146.202,0.398141,0.0208722
5.95,2.35,164.606,0.454955,0.0393782
6.05,2.35,186.003,0.518375,0.0637581
6.15,2.35,209.97,0.58717,0.0938001
6.25,2.35,235.806,0.659738,0.129761
6.35,2.35,262.724,0.734621,0.170556
6.45,2.35,289.688,0.808088,0.212341
6.55,2.35,315.787,0.874018,0.251579
6.65,2.35,340.322,0.930201,0.284677
6.75,2.35,362.81,0.978418,0.311271
6.85,2.35,382.852,1.02058,0.332223
6.95,2.35,400.238,1.05817,0.348418
7.05,2.35,414.964,1.09238,0.360851
7.15,2.35,427.06,1.12414,0.370448
7.25,2.35,436.626,1.15418,0.378067
7.35,2.35,443.896,1.18311,0.38447
7.45,2.35,449,1.21139,0.39032
7.55,2.35,452.182,1.23941,0.396203
7.65,2.35,453.649,1.2675,0.402635
7.75,2.35,453.504,1.29592,0.410065
7.85,2.35,451.801,1.32486,0.418876
7.95,2.35,448.514,1.35446,0.429387
8.05,2.35,443.488,1.38481,0.441838
8.15,2.35,436.448,1.41598,0.456388
8.25,2.35,426.973,1.44802,0.473101
8.35,2.35,414.489,1.48096,0.491935
8.45,2.35,398.265,1.51491,0.512733
8.55,2.35,377.428,1.55,0.535208
8.65,2.35,350.991,1.58648,0.55893
8.75,2.35,317.913,1.62467,0.583303
8.85,2.35,277.201,1.66495,0.607545
8.95,2.35,228.075,1.70772,0.63065
9.05,2.35,170.179,1.75324,0.65138
9.15,2.35,103.844,1.80153,0.668287
9.25,2.35,30.334,1.85214,0.679821
9.35,2.35,-48.0345,1.90408,0.684535
9.45,2.35,-128.031,1.95559,0.681121
9.55,2.35,-205.907,2.00432,0.669167
9.65,2.35,-278.289,2.04802,0.649394
9.75,2.35,-342.845,2.08505,0.623331
9.85,2.35,-398.473,2.11465,0.592828
9.95,2.35,-445.13,2.13682,0.559655
10.05,2.35,-483.508,2.15211,0.525276
10.15,2.35,-514.701,2.16135,0.490804
10.25,2.35,-539.96,2.16553,0.457043
10.35,2.35,-560.542,2.16565,0.42454
10.45,2.35,-577.619,2.16269,0.393622
10.55,2.35,-592.197,2.15755,0.36443
10.65,2.35,-605.042,2.15103,0.336959
10.75,2.35,-616.625,2.14383,0.311108
10.85,2.35,-627.201,2.13656,0.286715
10.95,2.35,-636.9,2.12974,0.263561
11.05,2.35,-645.619,2.12385,0.241348
11.15,2.35,-653.132,2.11923,0.219701
11.25,2.35,-659.205,2.11611,0.19815
11.35,2.35,-663.642,2.11447,0.17616
11.45,2.35,-666.286,2.11412,0.153246
11.55,2.35,-667.055,2.1147,0.129051
11.65,2.35,-665.946,2.11568,0.103397
11.75,2.35,-663.034,2.11637,0.0763321
11.85,2.35,-658.458,2.11601,0.0481538
11.95,2.35,-652.415,2.11386,0.0194013
