x,y,p,u,v
10.95,0.95,-774.532,-0.118775,-0.0850406
11.05,0.95,-778.834,-0.1325,-0.0794306
11.15,0.95,-782.843,-0.139292,-0.0734014
11.25,0.95,-786.293,-0.139548,-0.0671726
11.35,0.95,-788.992,-0.133572,-0.0605305
11.45,0.95,-790.813,-0.121619,-0.0529299
11.55,0.95,-791.614,-0.103941,-0.0436415
11.65,0.95,-791.138,-0.0806736,-0.031611
11.75,0.95,-789.087,-0.0518207,-0.0160926
11.85,0.95,-785.163,-0.0174279,0.00360182
11.95,0.95,-779.109,0.0220351,0.027519
12.05,0.95,-770.539,0.0657858,0.0560386
12.15,0.95,-759.224,0.113062,0.0889457
12.25,0.95,-745.242,0.163083,0.12512
12.35,0.95,-728.64,0.21466,0.162772
12.45,0.95,-709.372,0.265209,0.199508
12.55,0.95,-688.427,0.309444,0.231245
12.65,0.95,-667.227,0.344731,0.253557
12.75,0.95,-646.978,0.372917,0.266741
12.85,0.95,-628.688,0.395225,0.272466
12.95,0.95,-612.939,0.412162,0.27161
13.05,0.95,-599.966,0.42419,0.265228
13.15,0.95,-589.755,0.431684,0.254387
13.25,0.95,-582.086,0.435009,0.240018
13.35,0.95,-576.611,0.434545,0.223005
13.45,0.95,-572.923,0.430646,0.204087
13.55,0.95,-570.619,0.423613,0.183888
13.65,0.95,-569.344,0.413904,0.163144
13.75,0.95,-568.737,0.402182,0.142546
13.85,0.95,-568.516,0.389133,0.122683
13.95,0.95,-568.469,0.375406,0.104011
14.05,0.95,-568.451,0.361562,0.0868288
14.15,0.95,-568.373,0.348042,0.0712958
14.25,0.95,-568.184,0.335167,0.0574573
14.35,0.95,-567.866,0.323153,0.0452777
14.45,0.95,-567.415,0.312132,0.0346481
14.55,0.95,-566.844,0.302167,0.0254081
14.65,0.95,-566.164,0.293271,0.0173648
14.75,0.95,-565.39,0.285425,0.0103238
14.85,0.95,-564.528,0.278583,0.00409411
14.95,0.95,-563.583,0.272676,-0.00149822
15.05,0.95,-562.552,0.267605,-0.00660015
15.15,0.95,-561.425,0.263234,-0.0113268
15.25,0.95,-560.186,0.259385,-0.0157591
15.35,0.95,-558.81,0.255838,-0.0199462
15.45,0.95,-557.272,0.252322,-0.0239059
15.55,0.95,-555.539,0.248534,-0.0276202
15.65,0.95,-553.582,0.244139,-0.0310223
15.75,0.95,-551.374,0.238809,-0.0339703
15.85,0.95,-548.911,0.232368,-0.0360824
15.95,0.95,-630.318,0.228865,-7.28572e-06
0.05,1.05,1562.62,1.00073,0.00126372
0.15,1.05,1561.17,1.00288,0.00229574
0.25,1.05,1558.34,1.00637,0.00285986
0.35,1.05,1554.23,1.01104,0.00276607
0.45,1.05,1549.01,1.01674,0.00188153
0.55,1.05,1542.82,1.02329,0.000130808
0.65,1.05,1535.83,1.03051,-0.00251138
0.75,1.05,1528.18,1.03826,-0.00603148
0.85,1.05,1519.96,1.04644,-0.0103894
0.95,1.05,1511.25,1.05497,-0.0155298
1.05,1.05,1502.09,1.06379,-0.0213913
1.15,1.05,1492.5,1.07289,-0.0279131
1.25,1.05,1482.46,1.08227,-0.0350394
1.35,1.05,1471.92,1.09198,-0.0427211
1.45,1.05,1460.83,1.10204,-0.0509162
1.55,1.05,1449.09,1.11253,-0.0595884
1.65,1.05,1436.62,1.12352,-0.0687048
1.75,1.05,1423.28,1.1351,-0.0782335
1.85,1.05,1408.96,1.14737,-0.0881393
1.95,1.05,1393.5,1.16042,-0.0983806
2.05,1.05,1376.74,1.17438,-0.108904
2.15,1.05,1358.53,1.18937,-0.119641
2.25,1.05,1338.66,1.20551,-0.130502
2.35,1.05,1316.97,1.22291,-0.141369
2.45,1.05,1293.28,1.24171,-0.152098
2.55,1.05,1267.4,1.26199,-0.162505
2.65,1.05,1239.2,1.28384,-0.172369
2.75,1.05,1208.58,1.30729,-0.181434
2.85,1.05,1175.5,1.33233,-0.18941
2.95,1.05,1139.98,1.35888,-0.195974
3.05,1.05,1102.17,1.3868,-0.200801
3.15,1.05,1062.34,1.41583,-0.203573
3.25,1.05,1020.91,1.44561,-0.204021
3.35,1.05,978.424,1.47574,-0.201945
3.45,1.05,935.471,1.50575,-0.197253
3.55,1.05,892.719,1.53512,-0.189972
3.65,1.05,850.857,1.56339,-0.180254
3.75,1.05,810.56,1.59015,-0.168358
3.85,1.05,772.381,1.61508,-0.15462
3.95,1.05,736.738,1.63796,-0.139415
4.05,1.05,703.911,1.65868,-0.123121
4.15,1.05,674.041,1.67722,-0.106088
4.25,1.05,647.156,1.69361,-0.088619
4.35,1.05,623.193,1.70794,-0.070961
4.45,1.05,602.032,1.72036,-0.0533026
4.55,1.05,583.521,1.73097,-0.0357799
4.65,1.05,567.497,1.73993,-0.0184845
4.75,1.05,553.799,1.74734,-0.00147352
4.85,1.05,542.281,1.75332,0.015222
4.95,1.05,532.81,1.75798,0.0315886
5.05,1.05,525.274,1.76138,0.0476235
5.15,1.05,519.571,1.76362,0.06333
5.25,1.05,515.615,1.76473,0.0787141
5.35,1.05,513.325,1.7648,0.0937818
5.45,1.05,512.626,1.76386,0.108538
5.55,1.05,513.441,1.76198,0.122988
5.65,1.05,515.695,1.75919,0.137132
5.75,1.05,519.306,1.75554,0.150972
5.85,1.05,524.188,1.75109,0.164509
5.95,1.05,530.254,1.74587,0.177744
6.05,1.05,537.41,1.73994,0.190678
6.15,1.05,545.571,1.73333,0.203309
6.25,1.05,554.682,1.72609,0.215642
6.35,1.05,564.607,1.71825,0.227678
6.45,1.05,575.251,1.70983,0.239415
6.55,1.05,586.524,1.70085,0.250851
6.65,1.05,598.34,1.69132,0.26198
6.75,1.05,610.623,1.68124,0.272795
6.85,1.05,623.305,1.6706,0.283282
6.95,1.05,636.331,1.65934,0.293425
7.05,1.05,649.66,1.64744,0.303198
7.15,1.05,663.269,1.6348,0.312568
7.25,1.05,677.157,1.62135,0.321493
7.35,1.05,691.348,1.60695,0.329917
7.45,1.05,705.898,1.59145,0.337768
7.55,1.05,720.902,1.57468,0.344956
7.65,1.05,736.506,1.5564,0.35137
7.75,1.05,752.918,1.53635,0.35687
7.85,1.05,770.428,1.5142,0.361288
7.95,1.05,789.436,1.48954,0.364418
8.05,1.05,810.475,1.46189,0.36601
8.15,1.05,834.264,1.4306,0.365769
8.25,1.05,861.742,1.39486,0.363358
8.35,1.05,894.115,1.35361,0.358415
8.45,1.05,932.866,1.30546,0.350546
8.55,1.05,979.75,1.24863,0.339412
8.65,1.05,1036.64,1.18077,0.324634
8.75,1.05,1105.36,1.09895,0.306021
8.85,1.05,1186.85,0.999569,0.283035
8.95,1.05,1281.25,0.878042,0.254697
9.05,1.05,1386.12,0.728904,0.219362
9.15,1.05,1496.33,0.546797,0.1733
9.25,1.05,1600.47,0.328768,0.108239
9.35,1.05,1667.7,0.105323,0.00274802
9.45,1.05,0,0,0
9.55,1.05,0,0,0
9.65,1.05,0,0,0
9.75,1.05,0,0,0
9.85,1.05,0,0,0
9.95,1.05,0,0,0
10.05,1.05,0,0,0
10.15,1.05,0,0,0
10.25,1.05,0,0,0
10.35,1.05,0,0,0
10.45,1.05,0,0,0
10.55,1.05,-757.445,0,-0.0326378
10.65,1.05,-759.778,-0.0491778,-0.0479614
10.75,1.05,-762.813,-0.0888391,-0.055465
10.85,1.05,-766.797,-0.126085,-0.0596457
10.95,1.05,-771.331,-0.157759,-0.062151
11.05,1.05,-775.953,-0.182942,-0.0634124
11.15,1.05,-780.249,-0.20165,-0.0639204
11.25,1.05,-783.919,-0.21401,-0.0640367
11.35,1.05,-786.712,-0.220173,-0.0634805
11.45,1.05,-788.509,-0.220288,-0.0618169
11.55,1.05,-789.182,-0.214313,-0.0584076
11.65,1.05,-788.523,-0.202022,-0.0524033
11.75,1.05,-786.271,-0.183195,-0.0429801
11.85,1.05,-782.184,-0.157728,-0.0293704
11.95,1.05,-776.033,-0.125797,-0.0109026
12.05,1.05,-767.514,-0.0877889,0.0127012
12.15,1.05,-756.383,-0.0442022,0.0414198
12.25,1.05,-742.6,0.00406931,0.0743539
12.35,1.05,-726.237,0.055651,0.11038
12.45,1.05,-707.432,0.109098,0.147904
12.55,1.05,-686.885,0.163307,0.184405
12.65,1.05,-665.497,0.214838,0.21358
12.75,1.05,-644.628,0.258932,0.234439
12.85,1.05,-625.628,0.294799,0.246593
12.95,1.05,-609.122,0.324319,0.251026
13.05,1.05,-595.388,0.348651,0.249453
13.15,1.05,-584.496,0.368176,0.243142
13.25,1.05,-576.275,0.383163,0.232952
13.35,1.05,-570.41,0.393943,0.219754
13.45,1.05,-566.557,0.400818,0.204363
13.55,1.05,-564.254,0.404052,0.187411
13.65,1.05,-563.099,0.403975,0.169406
13.75,1.05,-562.745,0.401034,0.150948
13.85,1.05,-562.891,0.395753,0.132611
13.95,1.05,-563.297,0.388683,0.114881
14.05,1.05,-563.784,0.380355,0.0981324
14.15,1.05,-564.228,0.371248,0.0826191
14.25,1.05,-564.552,0.361774,0.0684818
14.35,1.05,-564.716,0.352277,0.0557641
14.45,1.05,-564.703,0.343034,0.0444266
14.55,1.05,-564.515,0.334263,0.0343653
14.65,1.05,-564.16,0.326131,0.0254355
14.75,1.05,-563.65,0.318753,0.0174779
14.85,1.05,-562.993,0.312197,0.010338
14.95,1.05,-562.196,0.306479,0.00388261
15.05,1.05,-561.259,0.301558,-0.00198853
15.15,1.05,-560.175,0.297329,-0.00733895
15.25,1.05,-558.931,0.293628,-0.0121971
15.35,1.05,-557.513,0.29023,-0.0165626
15.45,1.05,-555.902,0.286868,-0.0204122
15.55,1.05,-554.085,0.283244,-0.0237015
15.65,1.05,-552.056,0.279055,-0.0263579
15.75,1.05,-549.826,0.274013,-0.028262
15.85,1.05,-547.428,0.26786,-0.0291967
15.95,1.05,-637.354,0.264476,-5.85734e-06
0.05,1.15,1562.11,1.00061,-7.89842e-05
0.15,1.15,1560.88,1.00244,-0.000337635
0.25,1.15,1558.47,1.00541,-0.000960722
0.35,1.15,1554.96,1.00942,-0.00210316
0.45,1.15,1550.45,1.01435,-0.00388163
0.55,1.15,1545.06,1.02008,-0.00637274
0.65,1.15,1538.89,1.02646,-0.00961641
0.75,1.15,1532.06,1.0334,-0.0136225
0.85,1.15,1524.65,1.0408,-0.0183787
0.95,1.15,1516.71,1.0486,-0.0238589
1.05,1.15,1508.28,1.05675,-0.0300295
1.15,1.15,1499.37,1.06523,-0.0368552
1.25,1.15,1489.96,1.07404,-0.0443025
1.35,1.15,1480.02,1.08323,-0.0523419
1.45,1.15,1469.48,1.09281,-0.0609481
1.55,1.15,1458.27,1.10287,-0.0700998
1.65,1.15,1446.28,1.11346,-0.0797776
1.75,1.15,1433.4,1.12468,-0.089962
1.85,1.15,1419.48,1.13664,-0.100629
1.95,1.15,1404.36,1.14944,-0.111749
2.05,1.15,1387.88,1.16322,-0.123277
2.15,1.15,1369.82,1.17811,-0.135152
2.25,1.15,1349.98,1.19427,-0.147288
2.35,1.15,1328.14,1.21185,-0.159569
2.45,1.15,1304.07,1.231,-0.171842
2.55,1.15,1277.54,1.25187,-0.183907
2.65,1.15,1248.35,1.27457,-0.195518
2.75,1.15,1216.26,1.29921,-0.206368
2.85,1.15,1181.2,1.32579,-0.216097
2.95,1.15,1143.23,1.35425,-0.224307
3.05,1.15,1102.5,1.38443,-0.230569
3.15,1.15,1059.33,1.41606,-0.234453
3.25,1.15,1014.17,1.44871,-0.235584
3.35,1.15,967.701,1.48188,-0.233678
3.45,1.15,920.708,1.51494,-0.228586
3.55,1.15,874.074,1.54726,-0.22033
3.65,1.15,828.673,1.57822,-0.209125
3.75,1.15,785.227,1.6073,-0.195326
3.85,1.15,744.332,1.63411,-0.179397
3.95,1.15,706.597,1.65843,-0.161839
4.05,1.15,672.296,1.68016,-0.143142
4.15,1.15,641.522,1.69931,-0.123752
4.25,1.15,614.214,1.716,-0.104035
4.35,1.15,590.209,1.73039,-0.0842759
4.45,1.15,569.287,1.74267,-0.0646779
4.55,1.15,551.206,1.75302,-0.0453758
4.65,1.15,535.727,1.76163,-0.02645
4.75,1.15,522.634,1.76865,-0.00794054
4.85,1.15,511.737,1.77422,0.01014
4.95,1.15,502.881,1.77844,0.0277958
5.05,1.15,495.935,1.78141,0.0450391
5.15,1.15,490.796,1.78321,0.0618855
5.25,1.15,487.376,1.78389,0.0783496
5.35,1.15,485.598,1.78353,0.0944434
5.45,1.15,485.392,1.78217,0.110176
5.55,1.15,486.69,1.77986,0.125552
5.65,1.15,489.418,1.77664,0.140574
5.75,1.15,493.5,1.77257,0.155244
5.85,1.15,498.852,1.76771,0.16956
5.95,1.15,505.383,1.76209,0.183525
6.05,1.15,512.995,1.75578,0.197142
6.15,1.15,521.647,1.74882,0.210411
6.25,1.15,531.204,1.74126,0.22334
6.35,1.15,541.563,1.73314,0.235936
6.45,1.15,552.627,1.72452,0.248202
6.55,1.15,564.304,1.71542,0.260144
6.65,1.15,576.508,1.70586,0.271766
6.75,1.15,589.161,1.69588,0.283071
6.85,1.15,602.198,1.68547,0.294062
6.95,1.15,615.566,1.67464,0.304737
7.05,1.15,629.227,1.66334,0.315091
7.15,1.15,643.165,1.65153,0.325115
7.25,1.15,657.385,1.63914,0.33479
7.35,1.15,671.921,1.62608,0.344089
7.45,1.15,686.839,1.61219,0.352975
7.55,1.15,702.248,1.59732,0.361398
7.65,1.15,718.305,1.58123,0.369291
7.75,1.15,735.233,1.56366,0.376572
7.85,1.15,753.335,1.54426,0.383144
7.95,1.15,773.014,1.52258,0.38889
8.05,1.15,794.805,1.49809,0.39368
8.15,1.15,819.402,1.4701,0.397381
8.25,1.15,847.695,1.43772,0.399866
8.35,1.15,880.791,1.39983,0.401045
8.45,1.15,920.032,1.355,0.400895
8.55,1.15,966.971,1.30139,0.399512
8.65,1.15,1023.29,1.23665,0.397128
8.75,1.15,1090.62,1.15783,0.394161
8.85,1.15,1170.25,1.06115,0.390959
8.95,1.15,1262.76,0.941793,0.387657
9.05,1.15,1366.99,0.793863,0.38347
9.15,1.15,1478.3,0.610636,0.374526
9.25,1.15,1586.45,0.385549,0.350129
9.35,1.15,1663.45,0.13089,0.238961
9.45,1.15,0,0,0
9.55,1.15,0,0,0
9.65,1.15,0,0,0
9.75,1.15,0,0,0
9.85,1.15,0,0,0
9.95,1.15,0,0,0
10.05,1.15,0,0,0
10.15,1.15,0,0,0
10.25,1.15,0,0,0
10.35,1.15,0,0,0
10.45,1.15,0,0,0
10.55,1.15,-755.549,0,-0.00104873
10.65,1.15,-758.069,-0.056367,-0.00559491
10.75,1.15,-761.184,-0.101466,-0.0130713
10.85,1.15,-765.191,-0.144601,-0.0216581
10.95,1.15,-769.674,-0.183009,-0.0300571
11.05,1.15,-774.326,-0.215772,-0.03756
11.15,1.15,-778.675,-0.242819,-0.0440184
11.25,1.15,-782.241,-0.264436,-0.0499608
11.35,1.15,-784.862,-0.280698,-0.0551316
11.45,1.15,-786.391,-0.291482,-0.0592667
11.55,1.15,-786.677,-0.29654,-0.0618757
11.65,1.15,-785.531,-0.295522,-0.0622441
11.75,1.15,-782.735,-0.287996,-0.0594922
11.85,1.15,-778.049,-0.273516,-0.0528054
11.95,1.15,-771.26,-0.251613,-0.041301
12.05,1.15,-762.26,-0.221941,-0.0245807
12.15,1.15,-750.801,-0.184609,-0.00221681
12.25,1.15,-736.84,-0.140589,0.0256988
12.35,1.15,-720.512,-0.0913368,0.0582012
12.45,1.15,-701.93,-0.038022,0.0933214
12.55,1.15,-681.653,0.0179508,0.128806
12.65,1.15,-660.612,0.0745269,0.161071
12.75,1.15,-639.861,0.129658,0.187723
12.85,1.15,-620.666,0.180832,0.206267
12.95,1.15,-603.857,0.225546,0.217118
13.05,1.15,-589.794,0.262968,0.221608
13.15,1.15,-578.614,0.293808,0.220621
13.25,1.15,-570.189,0.319189,0.215105
13.35,1.15,-564.223,0.339695,0.206314
13.45,1.15,-560.332,0.355675,0.194949
13.55,1.15,-558.066,0.36759,0.181676
13.65,1.15,-557.029,0.375805,0.167002
13.75,1.15,-556.89,0.380649,0.151448
13.85,1.15,-557.347,0.382511,0.135529
13.95,1.15,-558.145,0.381831,0.119712
14.05,1.15,-559.08,0.379077,0.104383
14.15,1.15,-560.002,0.37472,0.0898324
14.25,1.15,-560.809,0.369213,0.0762496
14.35,1.15,-561.439,0.362977,0.063729
14.45,1.15,-561.861,0.3564,0.0522819
14.55,1.15,-562.064,0.349825,0.0418557
14.65,1.15,-562.05,0.343544,0.0323588
14.75,1.15,-561.825,0.337789,0.0236875
14.85,1.15,-561.398,0.332724,0.0157495
14.95,1.15,-560.774,0.328431,0.00848159
15.05,1.15,-559.955,0.324907,0.00185815
15.15,1.15,-558.937,0.322059,-0.00410928
15.25,1.15,-557.71,0.319714,-0.00938051
15.35,1.15,-556.263,0.317633,-0.0138998
15.45,1.15,-554.586,0.315529,-0.0176086
15.55,1.15,-552.676,0.3131,-0.0204535
15.65,1.15,-550.55,0.310067,-0.022384
15.75,1.15,-548.254,0.306207,-0.0233327
15.85,1.15,-545.874,0.301394,-0.0231609
15.95,1.15,-643.211,0.298741,-4.15125e-06
0.05,1.25,1562.82,1.00053,-0.00122112
0.15,1.25,1561.76,1.00209,-0.00258549
0.25,1.25,1559.69,1.00465,-0.00424124
0.35,1.25,1556.65,1.00814,-0.00631679
0.45,1.25,1552.71,1.01245,-0.00891466
0.55,1.25,1547.97,1.01749,-0.0121094
0.65,1.25,1542.51,1.02318,-0.0159488
0.75,1.25,1536.39,1.0294,-0.0204583
0.85,1.25,1529.7,1.03611,-0.0256454
0.95,1.25,1522.47,1.04323,-0.0315061
1.05,1.25,1514.72,1.05073,-0.0380294
1.15,1.25,1506.48,1.05859,-0.0452015
1.25,1.25,1497.72,1.06683,-0.0530093
1.35,1.25,1488.4,1.07545,-0.061442
1.45,1.25,1478.47,1.08451,-0.0704919
1.55,1.25,1467.85,1.09405,-0.080154
1.65,1.25,1456.42,1.10416,-0.0904249
1.75,1.25,1444.08,1.11493,-0.101301
1.85,1.25,1430.67,1.12645,-0.112773
1.95,1.25,1416.02,1.13887,-0.124827
2.05,1.25,1399.93,1.15233,-0.137433
2.15,1.25,1382.17,1.16698,-0.150544
2.25,1.25,1362.49,1.18301,-0.164085
2.35,1.25,1340.63,1.2006,-0.177946
2.45,1.25,1316.29,1.21996,-0.191979
2.55,1.25,1289.12,1.2413,-0.205972
2.65,1.25,1258.79,1.26479,-0.219648
2.75,1.25,1225.15,1.29057,-0.23265
2.85,1.25,1188.02,1.31872,-0.244544
2.95,1.25,1147.36,1.34923,-0.254829
3.05,1.25,1103.29,1.38194,-0.262945
3.15,1.25,1056.13,1.41656,-0.268318
3.25,1.25,1006.47,1.4526,-0.270413
3.35,1.25,955.12,1.48939,-0.26881
3.45,1.25,903.118,1.52615,-0.263276
3.55,1.25,851.623,1.56202,-0.253827
3.65,1.25,801.791,1.59618,-0.24075
3.75,1.25,754.644,1.62796,-0.224558
3.85,1.25,710.978,1.65688,-0.205899
3.95,1.25,671.104,1.68268,-0.185462
4.05,1.25,635.387,1.70534,-0.163895
4.15,1.25,603.919,1.72494,-0.141757
4.25,1.25,576.497,1.74171,-0.11949
4.35,1.25,552.808,1.75591,-0.0974093
4.45,1.25,532.491,1.76781,-0.0757227
4.55,1.25,515.187,1.77767,-0.0545493
4.65,1.25,500.568,1.78573,-0.0339437
4.75,1.25,488.35,1.79218,-0.0139157
4.85,1.25,478.303,1.79718,0.00555175
4.95,1.25,470.249,1.80085,0.0244888
5.05,1.25,464.05,1.8033,0.042929
5.15,1.25,459.603,1.80459,0.0609035
5.25,1.25,456.829,1.8048,0.0784379
5.35,1.25,455.663,1.80396,0.0955511
5.45,1.25,456.045,1.80214,0.112255
5.55,1.25,457.915,1.79937,0.128557
5.65,1.25,461.212,1.7957,0.144457
5.75,1.25,465.862,1.79117,0.159954
5.85,1.25,471.786,1.78584,0.175047
5.95,1.25,478.889,1.77976,0.189735
6.05,1.25,487.083,1.77299,0.204017
6.15,1.25,496.308,1.76558,0.217905
6.25,1.25,506.415,1.75758,0.231403
6.35,1.25,517.306,1.74905,0.24452
6.45,1.25,528.882,1.74003,0.257264
6.55,1.25,541.046,1.73057,0.269646
6.65,1.25,553.709,1.72071,0.281676
6.75,1.25,566.791,1.71048,0.29337
6.85,1.25,580.224,1.69991,0.304739
6.95,1.25,593.953,1.68901,0.315801
7.05,1.25,607.941,1.67777,0.326566
7.15,1.25,622.173,1.66617,0.337049
7.25,1.25,636.654,1.65415,0.347256
7.35,1.25,651.42,1.64165,0.357192
7.45,1.25,666.54,1.62855,0.366857
7.55,1.25,682.122,1.6147,0.376242
7.65,1.25,698.32,1.59989,0.385334
7.75,1.25,715.348,1.58388,0.394114
7.85,1.25,733.492,1.56633,0.40256
7.95,1.25,753.124,1.54682,0.410656
8.05,1.25,774.725,1.52483,0.418397
8.15,1.25,798.902,1.49967,0.425809
8.25,1.25,826.407,1.47052,0.432972
8.35,1.25,858.154,1.43628,0.440059
8.45,1.25,895.209,1.39561,0.447384
8.55,1.25,938.769,1.34678,0.45547
8.65,1.25,990.1,1.28758,0.465111
8.75,1.25,1050.42,1.21514,0.477438
8.85,1.25,1120.77,1.12562,0.493875
8.95,1.25,1201.8,1.01371,0.516016
9.05,1.25,1293.48,0.871777,0.544972
9.15,1.25,1394.52,0.688801,0.579228
9.25,1.25,1500.81,0.449901,0.609416
9.35,1.25,1593.82,0.157192,0.527043
9.45,1.25,0,0,0
9.55,1.25,0,0,0
9.65,1.25,0,0,0
9.75,1.25,0,0,0
9.85,1.25,0,0,0
9.95,1.25,0,0,0
10.05,1.25,0,0,0
10.15,1.25,0,0,0
10.25,1.25,0,0,0
10.35,1.25,0,0,0
10.45,1.25,0,0,0
10.55,1.25,-757.029,0,0.0340524
10.65,1.25,-759.595,-0.0594001,0.0399699
10.75,1.25,-762.649,-0.105003,0.0320658
10.85,1.25,-766.497,-0.148284,0.0196204
10.95,1.25,-770.703,-0.187794,0.00658285
11.05,1.25,-775.085,-0.223232,-0.00599862
11.15,1.25,-779.089,-0.254622,-0.0171439
11.25,1.25,-782.283,-0.282175,-0.0276646
11.35,1.25,-784.489,-0.305798,-0.0375427
11.45,1.25,-785.524,-0.32519,-0.0466798
11.55,1.25,-785.194,-0.339862,-0.0547331
11.65,1.25,-783.299,-0.349204,-0.0610622
11.75,1.25,-779.643,-0.352557,-0.0648471
11.85,1.25,-774.036,-0.349259,-0.0652291
11.95,1.25,-766.322,-0.33869,-0.0613485
12.05,1.25,-756.395,-0.320384,-0.0525111
12.15,1.25,-744.138,-0.294019,-0.0379833
12.25,1.25,-729.504,-0.259254,-0.0173198
12.35,1.25,-712.799,-0.216078,0.00879171
12.45,1.25,-694.228,-0.165906,0.0392439
12.55,1.25,-674.253,-0.111252,0.072257
12.65,1.25,-653.685,-0.0540473,0.103839
12.75,1.25,-633.42,0.00409346,0.131683
12.85,1.25,-614.565,0.0609353,0.154292
12.95,1.25,-597.958,0.114331,0.170984
13.05,1.25,-584.028,0.162942,0.181709
13.15,1.25,-572.978,0.205942,0.186681
13.25,1.25,-564.618,0.242641,0.186966
13.35,1.25,-558.668,0.273072,0.183517
13.45,1.25,-554.768,0.29803,0.176807
13.55,1.25,-552.547,0.318164,0.167767
13.65,1.25,-551.617,0.333916,0.156944
13.75,1.25,-551.651,0.345721,0.144858
13.85,1.25,-552.356,0.353989,0.13199
13.95,1.25,-553.469,0.359148,0.118772
14.05,1.25,-554.771,0.361657,0.105568
14.15,1.25,-556.092,0.361999,0.0926623
14.25,1.25,-557.311,0.360672,0.0802545
14.35,1.25,-558.349,0.358171,0.0684604
14.45,1.25,-559.16,0.354973,0.0573249
14.55,1.25,-559.722,0.351519,0.0468422
14.65,1.25,-560.028,0.34819,0.0369825
14.75,1.25,-560.081,0.345289,0.0277191
14.85,1.25,-559.884,0.343022,0.0190501
14.95,1.25,-559.443,0.341485,0.0110112
15.05,1.25,-558.757,0.340661,0.00367734
15.15,1.25,-557.822,0.340427,-0.0028465
15.25,1.25,-556.627,0.34057,-0.00844223
15.35,1.25,-555.16,0.340813,-0.0129989
15.45,1.25,-553.409,0.34084,-0.0164324
15.55,1.25,-551.373,0.340339,-0.0187006
15.65,1.25,-549.074,0.339046,-0.0198103
15.75,1.25,-546.582,0.336807,-0.0198075
15.85,1.25,-544.04,0.333667,-0.0187333
15.95,1.25,-647.502,0.331891,-2.17831e-06
0.05,1.35,1564.58,1.00046,-0.00220606
0.15,1.35,1563.66,1.00182,-0.00452915
0.25,1.35,1561.86,1.00405,-0.00709067
0.35,1.35,1559.2,1.0071,-0.00999885
0.45,1.35,1555.74,1.0109,-0.0133443
0.55,1.35,1551.54,1.01537,-0.0171981
0.65,1.35,1546.68,1.02044,-0.0216124
0.75,1.35,1541.19,1.02604,-0.0266224
0.85,1.35,1535.15,1.03211,-0.0322505
0.95,1.35,1528.57,1.0386,-0.0385094
1.05,1.35,1521.49,1.04548,-0.0454062
1.15,1.35,1513.9,1.05273,-0.0529458
1.25,1.35,1505.79,1.06037,-0.0611335
1.35,1.35,1497.12,1.0684,-0.0699764
1.45,1.35,1487.84,1.07687,-0.0794845
1.55,1.35,1477.87,1.08584,-0.0896706
1.65,1.35,1467.09,1.09537,-0.100549
1.75,1.35,1455.39,1.10556,-0.112135
1.85,1.35,1442.6,1.11654,-0.124439
1.95,1.35,1428.54,1.12842,-0.137467
2.05,1.35,1412.99,1.14139,-0.15121
2.15,1.35,1395.69,1.15561,-0.165643
2.25,1.35,1376.34,1.17131,-0.180711
2.35,1.35,1354.62,1.18872,-0.196327
2.45,1.35,1330.05,1.20811,-0.212349
2.55,1.35,1302.3,1.22973,-0.22856
2.65,1.35,1271.01,1.25384,-0.244661
2.75,1.35,1235.83,1.28067,-0.260251
2.85,1.35,1196.46,1.3104,-0.27482
2.95,1.35,1152.75,1.34308,-0.28774
3.05,1.35,1104.76,1.37862,-0.298288
3.15,1.35,1052.84,1.41671,-0.30568
3.25,1.35,997.649,1.45678,-0.309155
3.35,1.35,940.244,1.49799,-0.308079
3.45,1.35,881.994,1.53929,-0.302064
3.55,1.35,824.476,1.57949,-0.291103
3.65,1.35,769.26,1.61746,-0.275606
3.75,1.35,717.686,1.65231,-0.256327
3.85,1.35,670.716,1.68345,-0.234198
3.95,1.35,628.874,1.71067,-0.210181
4.05,1.35,592.105,1.73398,-0.185146
4.15,1.35,560.347,1.75367,-0.159793
4.25,1.35,533.321,1.77009,-0.13464
4.35,1.35,510.485,1.78365,-0.110019
4.45,1.35,491.291,1.79476,-0.0861183
4.55,1.35,475.231,1.80376,-0.0630182
4.65,1.35,461.871,1.81095,-0.0407264
4.75,1.35,450.857,1.81657,-0.019204
4.85,1.35,441.923,1.8208,0.0016103
4.95,1.35,434.876,1.82377,0.0217834
5.05,1.35,429.584,1.82559,0.0413767
5.15,1.35,425.956,1.82631,0.0604411
5.25,1.35,423.933,1.82599,0.0790149
5.35,1.35,423.469,1.82467,0.0971243
5.45,1.35,424.523,1.82239,0.114785
5.55,1.35,427.052,1.81919,0.132002
5.65,1.35,431.006,1.81509,0.148777
5.75,1.35,436.323,1.81015,0.165102
5.85,1.35,442.923,1.80441,0.18097
5.95,1.35,450.705,1.79793,0.196377
6.05,1.35,459.619,1.79075,0.211327
6.15,1.35,469.512,1.78292,0.22583
6.25,1.35,480.277,1.7745,0.239891
6.35,1.35,491.806,1.76555,0.253518
6.45,1.35,503.994,1.75612,0.26672
6.55,1.35,516.74,1.74625,0.279512
6.65,1.35,529.947,1.73601,0.291911
6.75,1.35,543.528,1.72544,0.303937
6.85,1.35,557.41,1.71456,0.315616
6.95,1.35,571.534,1.70342,0.326975
7.05,1.35,585.857,1.692,0.338044
7.15,1.35,600.361,1.68032,0.348855
