x,y,p,u,v
7.75,0.95,1273.53,1.29837,-0.00145579
7.85,0.95,1233.28,1.29858,-0.00112418
7.95,0.95,1193.05,1.29874,-0.000824306
8.05,0.95,1152.84,1.29886,-0.000555629
8.15,0.95,1112.64,1.29895,-0.000317116
8.25,0.95,1072.46,1.299,-0.000107349
8.35,0.95,1032.3,1.29903,7.5363e-05
8.45,0.95,992.159,1.29904,0.000232905
8.55,0.95,952.03,1.29903,0.000367288
8.65,0.95,911.918,1.299,0.000480606
8.75,0.95,871.821,1.29895,0.000575002
8.85,0.95,831.738,1.29889,0.00065265
8.95,0.95,791.669,1.29883,0.000715755
9.05,0.95,751.613,1.29876,0.000766551
9.15,0.95,711.569,1.29868,0.000807335
9.25,0.95,671.537,1.2986,0.000840493
9.35,0.95,631.514,1.29851,0.000868556
9.45,0.95,591.501,1.29843,0.000894271
9.55,0.95,551.494,1.29835,0.000920689
9.65,0.95,511.494,1.29827,0.000951289
9.75,0.95,471.497,1.29819,0.000990122
9.85,0.95,431.503,1.29812,0.001042
9.95,0.95,391.507,1.29805,0.00111273
10.05,0.95,351.506,1.29799,0.00120938
10.15,0.95,311.496,1.29795,0.00134064
10.25,0.95,271.472,1.29791,0.00151721
10.35,0.95,231.426,1.2979,0.00175224
10.45,0.95,191.349,1.2979,0.00206182
10.55,0.95,151.228,1.29793,0.00246546
10.65,0.95,111.047,1.29799,0.00298647
10.75,0.95,70.7861,1.2981,0.00365216
10.85,0.95,30.4165,1.29826,0.00449341
10.95,0.95,-10.0969,1.29848,0.00554342
11.05,0.95,-50.7997,1.29879,0.00683455
11.15,0.95,-91.7497,1.29921,0.00839197
11.25,0.95,-133.019,1.29974,0.0102214
11.35,0.95,-174.694,1.30041,0.0122866
11.45,0.95,-216.878,1.30122,0.0144671
11.55,0.95,-259.681,1.30218,0.0164828
11.65,0.95,-303.204,1.30325,0.0177551
11.75,0.95,-347.497,1.30433,0.017156
11.85,0.95,-392.462,1.30523,0.012556
11.95,0.95,-238.118,1.30561,8.92502e-06
0.05,1.05,9322.79,1.00317,0.0228038
0.15,1.05,9344.08,1.01478,0.0634549
0.25,1.05,9350.77,1.03571,0.0986105
0.35,1.05,9343.23,1.06315,0.125704
0.45,1.05,9322.93,1.09404,0.143611
0.55,1.05,9292.11,1.12558,0.152444
0.65,1.05,9253.31,1.15561,0.153137
0.75,1.05,9209.09,1.18261,0.147009
0.85,1.05,9161.83,1.20565,0.135412
0.95,1.05,9113.6,1.22425,0.119504
1.05,1.05,9066.17,1.2382,0.100115
1.15,1.05,9021.03,1.24744,0.0776925
1.25,1.05,8979.42,1.25192,0.0522932
1.35,1.05,8942.4,1.25157,0.0235887
1.45,1.05,8910.88,1.24622,-0.00911595
1.55,1.05,8885.57,1.23558,-0.0468632
1.65,1.05,8866.89,1.21927,-0.0910123
1.75,1.05,8854.75,1.19682,-0.143179
1.85,1.05,8848.09,1.16777,-0.205096
1.95,1.05,8844.2,1.13178,-0.278321
2.05,1.05,8837.59,1.08881,-0.363632
2.15,1.05,8818.02,1.03947,-0.459856
2.25,1.05,8766.96,0.985787,-0.56161
2.35,1.05,8647.74,0.933377,-0.654657
2.45,1.05,8369.28,0.896607,-0.704418
2.55,1.05,7628.86,0.896863,-0.619208
2.65,1.05,5222.21,0.801302,-0.107725
2.75,1.05,5129.98,0.652146,-0.0414311
2.85,1.05,4990.63,0.595614,-0.0151015
2.95,1.05,4807.29,0.578768,-0.00174429
3.05,1.05,4584.71,0.585712,0.00868881
3.15,1.05,4323.87,0.61823,0.0238285
3.25,1.05,4007.09,0.702409,0.0603513
3.35,1.05,2651.33,0.75768,0.360354
3.45,1.05,2578.21,0.765035,0.44902
3.55,1.05,2693.64,0.799133,0.472106
3.65,1.05,2805.54,0.845109,0.46552
3.75,1.05,2883.46,0.893888,0.442243
3.85,1.05,2926.99,0.942001,0.409231
3.95,1.05,2941.4,0.987997,0.371028
4.05,1.05,2932.69,1.0311,0.330766
4.15,1.05,2906.5,1.07085,0.290599
4.25,1.05,2867.73,1.10703,0.251965
4.35,1.05,2820.38,1.13957,0.215783
4.45,1.05,2767.63,1.16858,0.182591
4.55,1.05,2711.87,1.19423,0.152651
4.65,1.05,2654.86,1.21677,0.126033
4.75,1.05,2597.79,1.2365,0.102666
4.85,1.05,2541.46,1.25369,0.0823895
4.95,1.05,2486.35,1.26864,0.0649862
5.05,1.05,2432.7,1.28161,0.0502055
5.15,1.05,2380.61,1.29285,0.0377836
5.25,1.05,2330.06,1.30259,0.0274561
5.35,1.05,2280.96,1.31102,0.0189675
5.45,1.05,2233.19,1.31833,0.0120769
5.55,1.05,2186.61,1.32466,0.00656176
5.65,1.05,2141.07,1.33015,0.00221986
5.75,1.05,2096.43,1.33492,-0.00113024
5.85,1.05,2052.56,1.33907,-0.00364947
5.95,1.05,2009.35,1.34267,-0.00547915
6.05,1.05,1966.68,1.34581,-0.00674232
6.15,1.05,1924.46,1.34855,-0.00754515
6.25,1.05,1882.62,1.35093,-0.00797862
6.35,1.05,1841.08,1.35301,-0.00812006
6.45,1.05,1799.8,1.35482,-0.00803474
6.55,1.05,1758.72,1.3564,-0.00777729
6.65,1.05,1717.81,1.35778,-0.00739312
6.75,1.05,1677.03,1.35898,-0.00691959
6.85,1.05,1636.36,1.36002,-0.00638722
6.95,1.05,1595.79,1.36092,-0.00582059
7.05,1.05,1555.28,1.3617,-0.00523932
7.15,1.05,1514.84,1.36238,-0.0046588
7.25,1.05,1474.44,1.36295,-0.00409086
7.35,1.05,1434.09,1.36344,-0.0035444
7.45,1.05,1393.78,1.36385,-0.00302589
7.55,1.05,1353.49,1.3642,-0.00253978
7.65,1.05,1313.23,1.36449,-0.0020889
7.75,1.05,1272.99,1.36472,-0.00167477
7.85,1.05,1232.78,1.36491,-0.00129789
7.95,1.05,1192.59,1.36505,-0.000957904
8.05,1.05,1152.41,1.36516,-0.000653858
8.15,1.05,1112.26,1.36524,-0.000384313
8.25,1.05,1072.11,1.36529,-0.000147481
8.35,1.05,1031.99,1.36532,5.86703e-05
8.45,1.05,991.879,1.36533,0.000236339
8.55,1.05,951.783,1.36532,0.000387828
8.65,1.05,911.7,1.36529,0.000515494
8.75,1.05,871.63,1.36525,0.000621725
8.85,1.05,831.572,1.36521,0.000708914
8.95,1.05,791.525,1.36515,0.000779457
9.05,1.05,751.488,1.36509,0.000835764
9.15,1.05,711.461,1.36503,0.00088027
9.25,1.05,671.441,1.36496,0.000915476
9.35,1.05,631.428,1.36489,0.000943994
9.45,1.05,591.419,1.36483,0.000968609
9.55,1.05,551.414,1.36476,0.000992369
9.65,1.05,511.409,1.36471,0.00101869
9.75,1.05,471.402,1.36466,0.00105148
9.85,1.05,431.39,1.36461,0.00109535
9.95,1.05,391.368,1.36458,0.00115575
10.05,1.05,351.33,1.36457,0.0012393
10.15,1.05,311.27,1.36457,0.00135404
10.25,1.05,271.179,1.3646,0.00150979
10.35,1.05,231.046,1.36466,0.00171855
10.45,1.05,190.855,1.36475,0.00199494
10.55,1.05,150.589,1.3649,0.00235659
10.65,1.05,110.223,1.36511,0.00282453
10.75,1.05,69.7258,1.36539,0.00342327
10.85,1.05,29.0582,1.36577,0.00418055
10.95,1.05,-11.8305,1.36628,0.00512614
11.05,1.05,-53.0044,1.36693,0.00628913
11.15,1.05,-94.5443,1.36776,0.00769224
11.25,1.05,-136.551,1.36881,0.00934092
11.35,1.05,-179.148,1.37011,0.0112029
11.45,1.05,-222.485,1.37167,0.0131706
11.55,1.05,-266.733,1.3735,0.0149918
11.65,1.05,-312.08,1.37554,0.0161445
11.75,1.05,-358.695,1.37761,0.0156066
11.85,1.05,-406.661,1.37938,0.0114378
11.95,1.05,-193.5,1.38012,1.08781e-05
0.05,1.15,9286.58,1.00267,0.0169691
0.15,1.15,9305.36,1.01265,0.0476943
0.25,1.15,9312.6,1.0311,0.0749931
0.35,1.15,9308.24,1.05607,0.09691
0.45,1.15,9293.03,1.08521,0.112376
0.55,1.15,9268.4,1.11618,0.121164
0.65,1.15,9236.21,1.14689,0.123678
0.75,1.15,9198.55,1.17567,0.120693
0.85,1.15,9157.51,1.20126,0.113099
0.95,1.15,9115.14,1.22276,0.101719
1.05,1.15,9073.33,1.23952,0.0871828
1.15,1.15,9033.84,1.25106,0.0698519
1.25,1.15,8998.29,1.25692,0.0497902
1.35,1.15,8968.22,1.25661,0.0267479
1.45,1.15,8945.14,1.24953,0.000158771
1.55,1.15,8930.5,1.23489,-0.0308589
1.65,1.15,8925.71,1.21167,-0.0674915
1.75,1.15,8931.97,1.17862,-0.111191
1.85,1.15,8950.13,1.13414,-0.16356
1.95,1.15,8980.32,1.07636,-0.226081
2.05,1.15,9021.74,1.00295,-0.299492
2.15,1.15,9073.18,0.910817,-0.382525
2.25,1.15,9136.71,0.794951,-0.469393
2.35,1.15,9233.48,0.64531,-0.544822
2.45,1.15,9465.81,0.441151,-0.573324
2.55,1.15,10284.7,0.160982,-0.47039
2.65,1.15,0,0,0
2.75,1.15,0,0,0
2.85,1.15,0,0,0
2.95,1.15,0,0,0
3.05,1.15,0,0,0
3.15,1.15,0,0,0
3.25,1.15,0,0,0
3.35,1.15,977.914,0.116676,0.248758
3.45,1.15,1974.13,0.320209,0.349727
3.55,1.15,2402.72,0.471347,0.386163
3.65,1.15,2636.63,0.588291,0.388543
3.75,1.15,2777.33,0.687073,0.37166
3.85,1.15,2859.4,0.774701,0.344073
3.95,1.15,2899.5,0.85379,0.3111
4.05,1.15,2908.5,0.925275,0.276106
4.15,1.15,2894.58,0.98956,0.241221
4.25,1.15,2864.24,1.04696,0.207774
4.35,1.15,2822.55,1.09782,0.176564
4.45,1.15,2773.44,1.14259,0.148037
4.55,1.15,2719.86,1.18175,0.122395
4.65,1.15,2663.96,1.21582,0.0996727
4.75,1.15,2607.25,1.24533,0.0797961
4.85,1.15,2550.76,1.27078,0.0626147
4.95,1.15,2495.13,1.29266,0.0479329
5.05,1.15,2440.76,1.31142,0.0355293
5.15,1.15,2387.82,1.32746,0.0251724
5.25,1.15,2336.37,1.34116,0.0166309
5.35,1.15,2286.37,1.35284,0.00968152
5.45,1.15,2237.74,1.36278,0.00411379
5.55,1.15,2190.35,1.37124,-0.000266715
5.65,1.15,2144.08,1.37843,-0.0036369
5.75,1.15,2098.78,1.38454,-0.00615561
5.85,1.15,2054.33,1.38974,-0.00796383
5.95,1.15,2010.6,1.39416,-0.00918547
6.05,1.15,1967.49,1.39791,-0.00992841
6.15,1.15,1924.91,1.4011,-0.0102858
6.25,1.15,1882.76,1.40382,-0.0103374
6.35,1.15,1840.97,1.40613,-0.010151
6.45,1.15,1799.49,1.40809,-0.00978377
6.55,1.15,1758.25,1.40977,-0.00928334
6.65,1.15,1717.22,1.41119,-0.00868932
6.75,1.15,1676.36,1.4124,-0.00803416
6.85,1.15,1635.63,1.41343,-0.00734421
6.95,1.15,1595.02,1.41431,-0.00664056
7.05,1.15,1554.5,1.41505,-0.00593991
7.15,1.15,1514.05,1.41568,-0.00525515
7.25,1.15,1473.67,1.4162,-0.00459607
7.35,1.15,1433.34,1.41664,-0.00396981
7.45,1.15,1393.05,1.41701,-0.00338136
7.55,1.15,1352.8,1.41731,-0.00283393
7.65,1.15,1312.58,1.41756,-0.0023293
7.75,1.15,1272.39,1.41776,-0.00186808
7.85,1.15,1232.22,1.41792,-0.00144999
7.95,1.15,1192.07,1.41804,-0.00107402
8.05,1.15,1151.94,1.41813,-0.000738649
8.15,1.15,1111.82,1.4182,-0.000441933
8.25,1.15,1071.72,1.41824,-0.000181654
8.35,1.15,1031.64,1.41826,4.45999e-05
8.45,1.15,991.565,1.41826,0.000239359
8.55,1.15,951.505,1.41825,0.000405216
8.65,1.15,911.456,1.41823,0.000544781
8.75,1.15,871.416,1.4182,0.000660658
8.85,1.15,831.386,1.41816,0.000755427
8.95,1.15,791.364,1.41812,0.000831635
9.05,1.15,751.349,1.41807,0.000891806
9.15,1.15,711.339,1.41802,0.000938458
9.25,1.15,671.335,1.41797,0.000974129
9.35,1.15,631.333,1.41792,0.00100142
9.45,1.15,591.332,1.41788,0.00102305
9.55,1.15,551.33,1.41783,0.00104193
9.65,1.15,511.323,1.4178,0.00106126
9.75,1.15,471.308,1.41778,0.00108463
9.85,1.15,431.281,1.41776,0.00111617
9.95,1.15,391.236,1.41777,0.00116075
10.05,1.15,351.165,1.41779,0.00122413
10.15,1.15,311.059,1.41785,0.00131327
10.25,1.15,270.907,1.41793,0.0014366
10.35,1.15,230.693,1.41806,0.00160435
10.45,1.15,190.399,1.41825,0.00182887
10.55,1.15,150,1.4185,0.00212503
10.65,1.15,109.464,1.41884,0.00251044
10.75,1.15,68.7531,1.41928,0.00300563
10.85,1.15,27.8163,1.41986,0.00363373
10.95,1.15,-13.4092,1.42061,0.00441954
11.05,1.15,-55.0029,1.42157,0.00538729
11.15,1.15,-97.064,1.42277,0.00655587
11.25,1.15,-139.716,1.42427,0.00792981
11.35,1.15,-183.109,1.42611,0.0094822
11.45,1.15,-227.427,1.42831,0.0111233
11.55,1.15,-272.888,1.43088,0.0126426
11.65,1.15,-319.738,1.43374,0.0136036
11.75,1.15,-368.236,1.43666,0.0131497
11.85,1.15,-418.615,1.43914,0.00964633
11.95,1.15,-153.987,1.44019,1.26375e-05
0.05,1.25,9260.86,1.00233,0.0119709
0.15,1.25,9277.83,1.01117,0.033869
0.25,1.25,9285.24,1.02783,0.0537137
0.35,1.25,9282.8,1.05089,0.0701543
0.45,1.25,9270.88,1.07852,0.08236
0.55,1.25,9250.42,1.1087,0.090032
0.65,1.25,9222.82,1.13949,0.0933069
0.75,1.25,9189.82,1.16917,0.0926054
0.85,1.25,9153.33,1.19629,0.0884756
0.95,1.25,9115.32,1.21968,0.0814592
1.05,1.25,9077.77,1.23836,0.0719938
1.15,1.25,9042.62,1.25152,0.0603497
1.25,1.25,9011.78,1.25836,0.0465927
1.35,1.25,8987.18,1.25805,0.030564
1.45,1.25,8970.79,1.2496,0.0118695
1.55,1.25,8964.71,1.2318,-0.0101269
1.65,1.25,8971.17,1.20309,-0.0362991
1.75,1.25,8992.5,1.1615,-0.0677302
1.85,1.25,9031.1,1.10456,-0.105612
1.95,1.25,9089.3,1.0293,-0.150979
2.05,1.25,9169.44,0.932189,-0.204077
2.15,1.25,9274.56,0.809361,-0.262983
2.25,1.25,9411.56,0.65711,-0.320818
2.35,1.25,9600.3,0.473965,-0.360609
2.45,1.25,9892.73,0.268309,-0.347722
2.55,1.25,10375.2,0.0809467,-0.228461
2.65,1.25,0,0,0
2.75,1.25,0,0,0
2.85,1.25,0,0,0
2.95,1.25,0,0,0
3.05,1.25,0,0,0
3.15,1.25,0,0,0
3.25,1.25,0,0,0
3.35,1.25,1456.94,0.0399341,0.0921485
3.45,1.25,1922.56,0.143389,0.19935
3.55,1.25,2283.22,0.273552,0.255238
3.65,1.25,2535.43,0.403821,0.272255
3.75,1.25,2704.49,0.52661,0.266378
3.85,1.25,2810.62,0.640097,0.24824
3.95,1.25,2868.89,0.743783,0.224157
4.05,1.25,2891.04,0.837567,0.19778
4.15,1.25,2886.44,0.921605,0.171224
4.25,1.25,2862.54,0.996271,0.145709
4.35,1.25,2825.17,1.06211,0.121927
4.45,1.25,2778.82,1.11977,0.100245
4.55,1.25,2726.86,1.16997,0.0808272
4.65,1.25,2671.74,1.21344,0.0636987
4.75,1.25,2615.23,1.25091,0.0487983
4.85,1.25,2558.52,1.28306,0.0360069
4.95,1.25,2502.41,1.31055,0.0251695
5.05,1.25,2447.37,1.33397,0.0161116
5.15,1.25,2393.68,1.35387,0.00865048
5.25,1.25,2341.44,1.37072,0.00260353
5.35,1.25,2290.66,1.38495,-0.00220582
5.45,1.25,2241.27,1.39696,-0.00594423
5.55,1.25,2193.19,1.40705,-0.00876591
5.65,1.25,2146.27,1.41554,-0.0108114
5.75,1.25,2100.4,1.42265,-0.0122069
5.85,1.25,2055.45,1.42861,-0.0130647
5.95,1.25,2011.3,1.43359,-0.0134834
6.05,1.25,1967.82,1.43775,-0.0135487
6.15,1.25,1924.93,1.44123,-0.0133349
6.25,1.25,1882.52,1.44413,-0.0129052
6.35,1.25,1840.53,1.44655,-0.0123134
6.45,1.25,1798.89,1.44857,-0.0116045
6.55,1.25,1757.53,1.45025,-0.0108161
6.65,1.25,1716.41,1.45165,-0.00997923
6.75,1.25,1675.48,1.45281,-0.00911899
6.85,1.25,1634.72,1.45378,-0.00825563
6.95,1.25,1594.09,1.45458,-0.00740515
7.05,1.25,1553.57,1.45524,-0.00657994
7.15,1.25,1513.14,1.45579,-0.00578935
7.25,1.25,1472.78,1.45624,-0.00504016
7.35,1.25,1432.48,1.45661,-0.00433706
7.45,1.25,1392.24,1.45691,-0.00368296
7.55,1.25,1352.03,1.45716,-0.00307937
7.65,1.25,1311.86,1.45735,-0.00252664
7.75,1.25,1271.71,1.4575,-0.00202421
7.85,1.25,1231.59,1.45762,-0.00157079
7.95,1.25,1191.5,1.45771,-0.00116458
8.05,1.25,1151.41,1.45778,-0.00080335
8.15,1.25,1111.35,1.45782,-0.000484589
8.25,1.25,1071.29,1.45785,-0.000205596
8.35,1.25,1031.25,1.45786,3.64419e-05
8.45,1.25,991.223,1.45786,0.000244394
8.55,1.25,951.202,1.45785,0.000421132
8.65,1.25,911.189,1.45783,0.0005695
8.75,1.25,871.183,1.4578,0.000692288
8.85,1.25,831.183,1.45777,0.000792218
8.95,1.25,791.189,1.45774,0.000871943
9.05,1.25,751.198,1.4577,0.000934048
9.15,1.25,711.21,1.45767,0.000981066
9.25,1.25,671.223,1.45763,0.0010155
9.35,1.25,631.235,1.4576,0.00103985
9.45,1.25,591.245,1.45758,0.00105668
9.55,1.25,551.248,1.45756,0.00106863
9.65,1.25,511.243,1.45755,0.00107856
9.75,1.25,471.225,1.45755,0.00108954
9.85,1.25,431.187,1.45757,0.00110506
9.95,1.25,391.124,1.45761,0.00112911
10.05,1.25,351.027,1.45767,0.00116632
10.15,1.25,310.885,1.45777,0.00122222
10.25,1.25,270.682,1.4579,0.00130338
10.35,1.25,230.403,1.4581,0.00141772
10.45,1.25,190.023,1.45835,0.00157471
10.55,1.25,149.514,1.45869,0.00178569
10.65,1.25,108.839,1.45914,0.00206401
10.75,1.25,67.9517,1.45972,0.00242519
10.85,1.25,26.7945,1.46047,0.00288664
10.95,1.25,-14.7059,1.46142,0.00346701
11.05,1.25,-56.6402,1.46262,0.00418446
11.15,1.25,-99.1213,1.46412,0.00505316
11.25,1.25,-142.288,1.46598,0.00607642
11.35,1.25,-186.312,1.46824,0.007234
11.45,1.25,-231.399,1.47095,0.00845846
11.55,1.25,-277.795,1.4741,0.00959187
11.65,1.25,-325.79,1.47759,0.0103063
11.75,1.25,-375.706,1.48116,0.00995671
11.85,1.25,-427.887,1.48421,0.00730751
11.95,1.25,-122.045,1.4855,1.40711e-05
0.05,1.35,9243.74,1.00212,0.0075179
0.15,1.35,9259.55,1.01026,0.0213433
0.25,1.35,9266.98,1.02577,0.034073
0.35,1.35,9265.64,1.04757,0.0449282
0.45,1.35,9255.68,1.07413,0.0534001
0.55,1.35,9237.75,1.10367,0.0592706
0.65,1.35,9213,1.13438,0.0625728
0.75,1.35,9182.93,1.16452,0.063517
0.85,1.35,9149.32,1.19256,0.0624051
0.95,1.35,9114.09,1.21715,0.059554
1.05,1.35,9079.26,1.23713,0.0552352
1.15,1.35,9046.88,1.25145,0.0496344
1.25,1.35,9019.03,1.25909,0.042825
1.35,1.35,8997.89,1.25897,0.0347547
1.45,1.35,8985.77,1.24986,0.0252367
1.55,1.35,8985.15,1.23022,0.0139464
1.65,1.35,8998.83,1.19814,0.000423414
1.75,1.35,9029.87,1.15119,-0.0159102
1.85,1.35,9081.61,1.08638,-0.0356889
1.95,1.35,9157.6,1.00018,-0.0594365
2.05,1.35,9261.42,0.888833,-0.0871651
2.15,1.35,9396.78,0.749271,-0.117506
2.25,1.35,9568.4,0.581272,-0.146046
2.35,1.35,9784.74,0.391849,-0.162814
2.45,1.35,10060.7,0.202559,-0.150572
2.55,1.35,10403.4,0.055912,-0.091602
2.65,1.35,0,0,0
2.75,1.35,0,0,0
2.85,1.35,0,0,0
2.95,1.35,0,0,0
3.05,1.35,0,0,0
3.15,1.35,0,0,0
3.25,1.35,0,0,0
3.35,1.35,1696.11,0.0160924,0.0361221
3.45,1.35,1964.67,0.0749307,0.0930833
3.55,1.35,2249.42,0.176501,0.129771
3.65,1.35,2487.71,0.300189,0.143766
3.75,1.35,2663.98,0.429839,0.142428
3.85,1.35,2781.67,0.55611,0.132432
3.95,1.35,2850.4,0.674251,0.118138
4.05,1.35,2880.72,0.78214,0.102126
4.15,1.35,2882.1,0.879102,0.0858784
4.25,1.35,2862.39,0.965246,0.0702445
4.35,1.35,2827.84,1.0411,0.0557025
4.45,1.35,2783.27,1.1074,0.0425078
4.55,1.35,2732.32,1.16499,0.0307765
4.65,1.35,2677.65,1.21473,0.0205335
4.75,1.35,2621.16,1.25749,0.0117435
4.85,1.35,2564.2,1.29406,0.00433126
4.95,1.35,2507.64,1.32522,-0.00180351
5.05,1.35,2452.05,1.35166,-0.00677565
5.15,1.35,2397.74,1.37401,-0.0107066
5.25,1.35,2344.86,1.39284,-0.0137186
5.35,1.35,2293.45,1.40865,-0.0159306
5.45,1.35,2243.47,1.42188,-0.0174554
5.55,1.35,2194.83,1.43293,-0.0183976
5.65,1.35,2147.42,1.44212,-0.0188528
5.75,1.35,2101.11,1.44974,-0.0189072
5.85,1.35,2055.77,1.45606,-0.0186371
5.95,1.35,2011.29,1.46128,-0.0181099
6.05,1.35,1967.54,1.46557,-0.0173839
6.15,1.35,1924.41,1.46911,-0.0165095
6.25,1.35,1881.83,1.472,-0.0155294
6.35,1.35,1839.7,1.47437,-0.0144798
6.45,1.35,1797.94,1.47631,-0.0133907
6.55,1.35,1756.51,1.47789,-0.012287
6.65,1.35,1715.34,1.47917,-0.0111888
6.75,1.35,1674.39,1.48021,-0.0101122
6.85,1.35,1633.62,1.48105,-0.00906974
6.95,1.35,1593,1.48173,-0.00807105
7.05,1.35,1552.5,1.48228,-0.00712316
7.15,1.35,1512.1,1.48271,-0.006231
7.25,1.35,1471.79,1.48306,-0.00539768
7.35,1.35,1431.54,1.48333,-0.00462483
7.45,1.35,1391.34,1.48355,-0.00391286
7.55,1.35,1351.19,1.48372,-0.00326121
7.65,1.35,1311.07,1.48385,-0.00266854
7.75,1.35,1270.99,1.48395,-0.00213289
7.85,1.35,1230.92,1.48402,-0.00165186
7.95,1.35,1190.88,1.48407,-0.00122268
8.05,1.35,1150.85,1.4841,-0.000842379
8.15,1.35,1110.84,1.48412,-0.000507831
8.25,1.35,1070.84,1.48412,-0.000215831
8.35,1.35,1030.84,1.48412,3.68433e-05
8.45,1.35,990.86,1.48412,0.000253384
8.55,1.35,950.881,1.4841,0.000436921
8.65,1.35,910.907,1.48408,0.000590498
8.75,1.35,870.937,1.48406,0.000717052
8.85,1.35,830.97,1.48404,0.000819404
8.95,1.35,791.005,1.48402,0.00090026
9.05,1.35,751.041,1.484,0.000962208
9.15,1.35,711.076,1.48398,0.00100774
9.25,1.35,671.11,1.48396,0.00103924
9.35,1.35,631.139,1.48395,0.00105905
9.45,1.35,591.162,1.48394,0.00106947
9.55,1.35,551.175,1.48394,0.0010728
9.65,1.35,511.176,1.48396,0.0010714
9.75,1.35,471.158,1.48398,0.00106773
9.85,1.35,431.117,1.48403,0.00106444
9.95,1.35,391.045,1.4841,0.00106445
10.05,1.35,350.932,1.48419,0.00107104
10.15,1.35,310.765,1.48433,0.00108801
10.25,1.35,270.528,1.48451,0.00111976
10.35,1.35,230.203,1.48474,0.00117147
10.45,1.35,189.763,1.48506,0.00124928
10.55,1.35,149.176,1.48547,0.00136043
10.65,1.35,108.403,1.486,0.0015134
10.75,1.35,67.391,1.48667,0.00171793
10.85,1.35,26.0777,1.48754,0.00198496
10.95,1.35,-15.6167,1.48863,0.00232614
11.05,1.35,-57.7905,1.49,0.00275278
11.15,1.35,-100.566,1.49171,0.0032737
11.25,1.35,-144.092,1.49382,0.00389102
11.35,1.35,-188.551,1.49638,0.00459223
11.45,1.35,-234.164,1.49944,0.00533564
11.55,1.35,-281.196,1.50298,0.00602354
11.65,1.35,-329.959,1.50691,0.00645282
11.75,1.35,-380.819,1.51093,0.00622338
11.85,1.35,-434.194,1.51436,0.00456615
11.95,1.35,-99.6214,1.51581,1.50701e-05
0.05,1.45,9234.08,1.00203,0.00336791
0.15,1.45,9249.36,1.00984,0.00955032
0.25,1.45,9256.79,1.02482,0.0153742
0.35,1.45,9255.95,1.04604,0.0206048
0.45,1.45,9246.87,1.07211,0.0250891
0.55,1.45,9230.09,1.10138,0.0287652
0.65,1.45,9206.63,1.13211,0.0316538
0.75,1.45,9177.87,1.16256,0.0338369
0.85,1.45,9145.51,1.19118,0.0354329
0.95,1.45,9111.45,1.21654,0.0365732
1.05,1.45,9077.69,1.23739,0.0373839
1.15,1.45,9046.34,1.25258,0.037974
1.25,1.45,9019.53,1.261,0.0384294
1.35,1.45,8999.54,1.26145,0.0388115
1.45,1.45,8988.79,1.25259,0.0391593
1.55,1.45,8989.93,1.23275,0.0394923
1.65,1.45,9005.91,1.1999,0.0398142
1.75,1.45,9040.04,1.15144,0.040113
1.85,1.45,9095.98,1.08418,0.0403547
1.95,1.45,9177.57,0.994436,0.040464
2.05,1.45,9288.68,0.878435,0.040282
2.15,1.45,9432.87,0.733551,0.0394929
2.25,1.45,9613.49,0.560983,0.0375234
2.35,1.45,9834.55,0.37056,0.0334619
2.45,1.45,10100.9,0.186854,0.0261492
2.55,1.45,10408.2,0.0504339,0.0147439
2.65,1.45,0,0,0
2.75,1.45,0,0,0
2.85,1.45,0,0,0
2.95,1.45,0,0,0
3.05,1.45,0,0,0
3.15,1.45,0,0,0
3.25,1.45,0,0,0
3.35,1.45,1760.61,0.0105279,0.00950183
3.45,1.45,1979.02,0.0570628,0.0143302
3.55,1.45,2238.47,0.148482,0.0155348
3.65,1.45,2470.36,0.268639,0.0141569
3.75,1.45,2648.55,0.39999,0.0110351
3.85,1.45,2770.53,0.530729,0.00681508
3.95,1.45,2843.51,0.654352,0.00199152
4.05,1.45,2877.31,0.767792,-0.00305699
4.15,1.45,2881.31,0.869935,-0.00804386
4.25,1.45,2863.47,0.960715,-0.0127576
4.35,1.45,2830.17,1.04062,-0.0170492
4.45,1.45,2786.37,1.1104,-0.0208212
4.55,1.45,2735.79,1.17093,-0.024019
4.65,1.45,2681.21,1.22314,-0.0266218
4.75,1.45,2624.6,1.26792,-0.0286353
4.85,1.45,2567.37,1.30614,-0.030085
4.95,1.45,2510.44,1.3386,-0.0310104
5.05,1.45,2454.42,1.36606,-0.0314599
5.15,1.45,2399.66,1.38917,-0.0314869
5.25,1.45,2346.33,1.40855,-0.0311471
5.35,1.45,2294.49,1.42473,-0.0304953
5.45,1.45,2244.1,1.43819,-0.0295845
5.55,1.45,2195.09,1.44935,-0.0284644
5.65,1.45,2147.35,1.45855,-0.0271804
5.75,1.45,2100.75,1.46611,-0.0257738
5.85,1.45,2055.17,1.47231,-0.0242811
5.95,1.45,2010.48,1.47736,-0.0227343
6.05,1.45,1966.56,1.48147,-0.0211609
6.15,1.45,1923.31,1.48479,-0.0195846
6.25,1.45,1880.63,1.48746,-0.0180251
6.35,1.45,1838.43,1.4896,-0.0164985
6.45,1.45,1796.63,1.49131,-0.0150181
6.55,1.45,1755.17,1.49267,-0.0135943
6.65,1.45,1714,1.49374,-0.012235
6.75,1.45,1673.07,1.49458,-0.010946
6.85,1.45,1632.33,1.49524,-0.00973128
6.95,1.45,1591.74,1.49574,-0.00859326
7.05,1.45,1551.29,1.49613,-0.00753299
